【73V32】中学校学習指導要領（平成20年告示：平成27年一部改正）コード表　Ver 3.2,,,
教科等,No,学習指導要領テキスト,学習指導要領コード
理科,652,"(1) 身近な物理現象
身近な事物・現象についての観察，実験を通して，光や音の規則性，力の性質について理解させるとともに，これらの事物・現象を日常生活や社会と関連付けて科学的にみる見方や考え方を養う。",7361213100000000
理科,653,ア  光と音,7361213110000000
理科,654,"(ｱ) 光の反射・屈折
光の反射や屈折の実験を行い，光が水やガラスなどの物質の境界面で反射，屈折するときの規則性を見いだすこと。",7361213111000000
理科,655,"(ｲ) 凸レンズの働き   
凸レンズの働きについての実験を行い，物体の位置と像の位置及び像の大きさの関係を見いだすこと。",7361213112000000
理科,656,"(ｳ) 音の性質
音についての実験を行い，音はものが振動することによって生じ空気中などを伝わること及び音の高さや大きさは発音体の振動の仕方に関係することを見いだすこと。",7361213113000000
理科,657,イ  力と圧力,7361213120000000
理科,658,"(ｱ) 力の働き
物体に力を働かせる実験を行い，物体に力が働くとその物体が変形したり動き始めたり，運動の様子が変わったりすることを見いだすとともに，力は大きさと向きによって表されることを知ること。",7361213121000000
理科,659,"(ｲ) 圧力
圧力についての実験を行い，圧力は力の大きさと面積に関係があることを見いだすこと。また，水圧や大気圧の実験を行い，その結果を水や空気の重さと関連付けてとらえること。",7361213122000000
理科,660,"(2) 身の回りの物質
身の回りの物質についての観察，実験を通して，固体や液体，気体の性質，物質の状態変化について理解させるとともに，物質の性質や変化の調べ方の基礎を身に付けさせる。",7361213200000000
理科,661,ア  物質のすがた,7361213210000000
理科,662,"(ｱ) 身の回りの物質とその性質
身の回りの物質の性質を様々な方法で調べ，物質には密度や加熱したときの変化など固有の性質と共通の性質があることを見いだすとともに，実験器具の操作，記録の仕方などの技能を身に付けること。",7361213211000000
理科,663,"(ｲ) 気体の発生と性質
気体を発生させてその性質を調べる実験を行い，気体の種類による特性を見いだすとともに，気体を発生させる方法や捕集法などの技能を身に付けること。",7361213212000000
理科,664,イ  水溶液,7361213220000000
理科,665,"(ｱ) 物質の溶解
物質が水に溶ける様子の観察を行い，水溶液の中では溶質が均一に分散していることを見いだすこと。",7361213221000000
理科,666,"(ｲ) 溶解度と再結晶
水溶液から溶質を取り出す実験を行い，その結果を溶解度と関連付けてとらえること。",7361213222000000
理科,667,ウ　状態変化,7361213230000000
理科,668,"(ｱ) 状態変化と熱
物質の状態変化についての観察，実験を行い，状態変化によって物質の体積は変化するが質量は変化しないことを見いだすこと。",7361213231000000
理科,669,"(ｲ) 物質の融点と沸点
物質の状態が変化するときの温度の測定を行い，物質は融点や沸点を境に状態が変化することや沸点の違いによって物質の分離ができることを見いだすこと。",7361213232000000
理科,670,"(3) 電流とその利用
電流回路についての観察，実験を通して，電流と電圧との関係及び電流の働きについて理解させるとともに，日常生活や社会と関連付けて電流と磁界についての初歩的な見方や考え方を養う。",7361223300000000
理科,671,ア　電流,7361223310000000
理科,672,"(ｱ) 回路と電流・電圧
回路をつくり，回路の電流や電圧を測定する実験を行い，回路の各点を流れる電流や各部に加わる電圧についての規則性を見いだすこと。",7361223311000000
理科,673,"(ｲ) 電流・電圧と抵抗
金属線に加わる電圧と電流を測定する実験を行い，電圧と電流の関係を見いだすとともに金属線には電気抵抗があることを見いだすこと。",7361223312000000
理科,674,"(ｳ) 電気とそのエネルギー
電流によって熱や光などを発生させる実験を行い，電流から熱や光などが取り出せること及び電力の違いによって発生する熱や光などの量に違いがあることを見いだすこと。",7361223313000000
理科,675,"(ｴ) 静電気と電流
異なる物質同士をこすり合わせると静電気が起こり，帯電した物体間では空間を隔てて力が働くこと及び静電気と電流は関係があることを見いだすこと。",7361223314000000
